17.2929 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Word': 'Guilt', 'Valence': 'Negative', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
17.3061 	EXP 	text: autoDraw = False
17.3061 	EXP 	fixation: autoDraw = False
17.3061 	EXP 	text: autoDraw = False
17.3061 	EXP 	text: height = 0.05
17.3061 	EXP 	text: height = 0.05
17.3061 	EXP 	text: height = 0.05
17.3061 	EXP 	text: text = 'Guilt'
17.3107 	EXP 	fixation: autoDraw = True
18.3127 	EXP 	fixation: autoDraw = False
18.3127 	EXP 	text: autoDraw = True
18.3651 	WARNING 	t of last frame was 20.01ms (=1/49)
20.2999 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Word': 'Anger', 'Valence': 'Negative', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
20.3151 	EXP 	text: autoDraw = False
20.3151 	EXP 	fixation: autoDraw = False
20.3151 	EXP 	text: autoDraw = False
20.3151 	EXP 	text: height = 0.05
20.3151 	EXP 	text: height = 0.05
20.3151 	EXP 	text: height = 0.05
20.3151 	EXP 	text: text = 'Anger'
20.3151 	EXP 	fixation: autoDraw = True
21.3082 	EXP 	fixation: autoDraw = False
21.3082 	EXP 	text: autoDraw = True
23.2926 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Word': 'Chair', 'Valence': 'Neutral', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
23.3047 	EXP 	text: autoDraw = False
23.3047 	EXP 	fixation: autoDraw = False
23.3047 	EXP 	text: autoDraw = False
23.3047 	EXP 	text: height = 0.05
23.3047 	EXP 	text: height = 0.05
23.3047 	EXP 	text: height = 0.05
23.3047 	EXP 	text: text = 'Chair'
23.3094 	EXP 	fixation: autoDraw = True
24.3072 	EXP 	fixation: autoDraw = False
24.3072 	EXP 	text: autoDraw = True
26.2922 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'Word': 'Joy', 'Valence': 'Positive', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
26.3046 	EXP 	text: autoDraw = False
26.3046 	EXP 	fixation: autoDraw = False
26.3046 	EXP 	text: autoDraw = False
26.3046 	EXP 	text: height = 0.05
26.3046 	EXP 	text: height = 0.05
26.3046 	EXP 	text: height = 0.05
26.3046 	EXP 	text: text = 'Joy'
26.3096 	EXP 	fixation: autoDraw = True
26.6196 	WARNING 	t of last frame was 22.71ms (=1/44)
27.3117 	EXP 	fixation: autoDraw = False
27.3117 	EXP 	text: autoDraw = True
29.2988 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'Word': 'Table', 'Valence': 'Neutral', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
29.3100 	EXP 	text: autoDraw = False
29.3100 	EXP 	fixation: autoDraw = False
29.3100 	EXP 	text: autoDraw = False
29.3100 	EXP 	text: height = 0.05
29.3100 	EXP 	text: height = 0.05
29.3100 	EXP 	text: height = 0.05
29.3100 	EXP 	text: text = 'Table'
29.3100 	EXP 	fixation: autoDraw = True
30.3082 	EXP 	fixation: autoDraw = False
30.3082 	EXP 	text: autoDraw = True
32.2926 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'Word': 'Fear', 'Valence': 'Negative', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
32.3040 	EXP 	text: autoDraw = False
32.3040 	EXP 	fixation: autoDraw = False
32.3040 	EXP 	text: autoDraw = False
32.3040 	EXP 	text: height = 0.05
32.3040 	EXP 	text: height = 0.05
32.3040 	EXP 	text: height = 0.05
32.3040 	EXP 	text: text = 'Fear'
32.3091 	EXP 	fixation: autoDraw = True
33.2960 	EXP 	fixation: autoDraw = False
33.3082 	EXP 	text: autoDraw = True
35.2921 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'Word': 'Love', 'Valence': 'Positive', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
35.3029 	EXP 	text: autoDraw = False
35.3029 	EXP 	fixation: autoDraw = False
35.3029 	EXP 	text: autoDraw = False
35.3029 	EXP 	text: height = 0.05
35.3029 	EXP 	text: height = 0.05
35.3029 	EXP 	text: height = 0.05
35.3029 	EXP 	text: text = 'Love'
35.3248 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
35.3247 	EXP 	fixation: autoDraw = True
36.3083 	EXP 	text: autoDraw = True
36.3143 	EXP 	fixation: autoDraw = False
38.2925 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'Word': 'Estatic', 'Valence': 'Positive', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
38.3049 	EXP 	text: autoDraw = False
38.3049 	EXP 	fixation: autoDraw = False
38.3049 	EXP 	text: autoDraw = False
38.3049 	EXP 	text: height = 0.05
38.3049 	EXP 	text: height = 0.05
38.3049 	EXP 	text: height = 0.05
38.3049 	EXP 	text: text = 'Estatic'
38.3095 	EXP 	fixation: autoDraw = True
39.3080 	EXP 	fixation: autoDraw = False
39.3080 	EXP 	text: autoDraw = True
41.2986 	EXP 	text: autoDraw = False
41.2986 	EXP 	fixation: autoDraw = False
41.2986 	EXP 	text: autoDraw = False
41.3071 	EXP 	recall_ins: autoDraw = True
44.2973 	EXP 	recall_ins: autoDraw = False
44.3131 	EXP 	recall_box: autoDraw = True
45.4491 	DATA 	Keypress: lshift
45.6584 	DATA 	Keypress: l
46.4180 	DATA 	Keypress: o
46.8517 	DATA 	Keypress: v
47.1265 	DATA 	Keypress: e
48.3356 	DATA 	Keypress: return
48.7776 	DATA 	Keypress: lshift
49.0119 	DATA 	Keypress: t
49.6868 	DATA 	Keypress: a
49.8550 	DATA 	Keypress: b
50.3430 	DATA 	Keypress: l
50.5632 	DATA 	Keypress: e
51.6764 	DATA 	Keypress: return
52.1647 	DATA 	Keypress: lshift
52.4252 	DATA 	Keypress: lshift
52.9530 	DATA 	Keypress: a
54.1091 	DATA 	Keypress: n
54.3375 	DATA 	Keypress: g
54.5771 	DATA 	Keypress: e
54.7624 	DATA 	Keypress: r
55.9249 	DATA 	Keypress: lshift
57.0327 	DATA 	Keypress: return
58.3918 	DATA 	Keypress: lshift
58.6108 	DATA 	Keypress: w
58.9332 	DATA 	Keypress: i
59.2268 	DATA 	Keypress: n
59.4362 	DATA 	Keypress: d
60.4939 	DATA 	Keypress: o
60.6911 	DATA 	Keypress: w
61.1317 	DATA 	Keypress: lshift
61.3083 	DATA 	Keypress: rshift
62.3659 	DATA 	Keypress: return
62.8771 	DATA 	Keypress: lshift
63.1250 	DATA 	Keypress: c
63.3609 	DATA 	Keypress: h
63.5632 	DATA 	Keypress: a
63.7964 	DATA 	Keypress: i
64.3332 	DATA 	Keypress: r
65.1943 	DATA 	Keypress: return
66.2104 	DATA 	Keypress: lshift
66.5861 	DATA 	Keypress: f
67.3107 	DATA 	Keypress: e
67.7111 	DATA 	Keypress: a
68.0834 	DATA 	Keypress: r
69.2851 	DATA 	Keypress: return
69.7933 	DATA 	Keypress: lshift
70.1200 	DATA 	Keypress: g
70.6912 	DATA 	Keypress: u
70.9108 	DATA 	Keypress: i
71.1774 	DATA 	Keypress: l
71.5382 	DATA 	Keypress: t
71.8624 	DATA 	Keypress: return
72.6582 	DATA 	Keypress: lshift
72.9355 	DATA 	Keypress: e
73.2855 	DATA 	Keypress: s
73.5346 	DATA 	Keypress: t
73.7467 	DATA 	Keypress: a
73.9667 	DATA 	Keypress: t
74.7769 	DATA 	Keypress: i
75.0893 	DATA 	Keypress: c
87.3349 	DATA 	Keypress: space
87.3401 	EXP 	recall_ins: autoDraw = False
87.3401 	EXP 	recall_box: autoDraw = False
87.3402 	EXP 	emotion_valence_word_recall: status = STOPPED
87.3510 	INFO 	saved data to '/Users/aaryasaraswat/Documents/PSY310/SOLO PROJECT/data/11_emotion_valence_word_recall_2024-11-25_22h38.44.906.csv'
87.3558 	INFO 	saved data to /Users/aaryasaraswat/Documents/PSY310/SOLO PROJECT/data/11_emotion_valence_word_recall_2024-11-25_22h38.44.906.psydat
87.3875 	EXP 	window1: mouseVisible = True
